epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,430.531,0.85234,0.73041,1.10264,0.86569,0.69356,0.77839,0.47362,1.36442,0.8091,1.42892,0.000268678,0.000268678,0.000268678
65,436.951,0.838,0.72068,1.09723,0.8987,0.68737,0.78124,0.46441,1.35756,0.79822,1.44064,0.00026161,0.00026161,0.00026161
66,443.382,0.84787,0.72252,1.09999,0.89525,0.68883,0.77005,0.46434,1.37113,0.81385,1.43554,0.000254541,0.000254541,0.000254541
67,449.757,0.83717,0.71738,1.09743,0.87484,0.72709,0.79045,0.4697,1.4003,0.79966,1.46431,0.000247472,0.000247472,0.000247472
68,456.181,0.83841,0.7181,1.09631,0.87194,0.7204,0.78666,0.48982,1.29445,0.78716,1.39766,0.000240404,0.000240404,0.000240404
69,462.591,0.83484,0.7118,1.09233,0.88637,0.70552,0.78491,0.45989,1.42403,0.78951,1.48733,0.000233335,0.000233335,0.000233335
70,469.015,0.82058,0.70023,1.08744,0.90666,0.70494,0.78635,0.46908,1.36491,0.79698,1.45143,0.000226267,0.000226267,0.000226267
71,475.436,0.83273,0.70647,1.09021,0.91042,0.69772,0.78838,0.48746,1.29517,0.76905,1.41081,0.000219198,0.000219198,0.000219198
72,481.825,0.82282,0.70748,1.09134,0.88557,0.71068,0.78785,0.4881,1.31964,0.76576,1.40839,0.000212129,0.000212129,0.000212129
73,488.207,0.82345,0.69991,1.08698,0.87271,0.73352,0.79298,0.48526,1.33708,0.76131,1.42352,0.000205061,0.000205061,0.000205061
74,494.597,0.82611,0.69577,1.08135,0.88564,0.72483,0.79695,0.48781,1.32511,0.76452,1.41202,0.000197992,0.000197992,0.000197992
75,500.997,0.82733,0.6961,1.0829,0.8988,0.71819,0.79363,0.49387,1.27977,0.74498,1.39162,0.000190924,0.000190924,0.000190924
