epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,446.07,0.90817,0.84344,1.14346,0.86025,0.65859,0.73692,0.42964,1.42821,0.92828,1.4439,0.000226267,0.000226267,0.000226267
71,452.455,0.92193,0.84662,1.14902,0.82962,0.68313,0.75242,0.43975,1.42805,0.89653,1.43805,0.000219198,0.000219198,0.000219198
72,458.779,0.91369,0.85262,1.1501,0.84646,0.66214,0.74265,0.4324,1.42957,0.9056,1.45083,0.000212129,0.000212129,0.000212129
73,465.077,0.9142,0.84363,1.14485,0.84219,0.66946,0.74492,0.43865,1.42988,0.9093,1.43972,0.000205061,0.000205061,0.000205061
74,471.448,0.91122,0.84024,1.13774,0.85588,0.67513,0.74876,0.44526,1.4113,0.88238,1.42813,0.000197992,0.000197992,0.000197992
75,477.763,0.9179,0.8433,1.14133,0.9033,0.65772,0.7554,0.44287,1.43288,0.87072,1.45254,0.000190924,0.000190924,0.000190924
76,484.094,0.90646,0.83574,1.13841,0.87871,0.67909,0.75693,0.45035,1.39788,0.86834,1.42228,0.000183855,0.000183855,0.000183855
77,490.437,0.89889,0.82938,1.13811,0.85718,0.67506,0.75006,0.43997,1.42301,0.88325,1.44778,0.000176786,0.000176786,0.000176786
78,496.819,0.89861,0.82325,1.13815,0.88592,0.66652,0.7525,0.44804,1.40867,0.88952,1.4217,0.000169718,0.000169718,0.000169718
79,503.143,0.90068,0.82084,1.13283,0.88024,0.66063,0.75496,0.44207,1.42267,0.87598,1.44087,0.000162649,0.000162649,0.000162649
80,509.47,0.90658,0.82519,1.13817,0.87226,0.66966,0.7539,0.44997,1.40348,0.86684,1.42183,0.000155581,0.000155581,0.000155581
81,515.792,0.89141,0.81809,1.13382,0.87074,0.68645,0.75245,0.4416,1.4293,0.87418,1.44235,0.000148512,0.000148512,0.000148512
82,522.125,0.89856,0.82002,1.13373,0.90863,0.66414,0.7578,0.44126,1.44141,0.8692,1.45082,0.000141443,0.000141443,0.000141443
