epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,617.713,0.96341,0.7858,1.16305,0.87041,0.69498,0.7506,0.42806,1.4631,0.98128,1.53998,0.0091156,0.0091156,0.0091156
69,626.388,0.95235,0.7666,1.15515,0.87842,0.69618,0.76825,0.42864,1.46462,0.92245,1.5126,0.0091024,0.0091024,0.0091024
70,635.028,0.94971,0.76809,1.15353,0.87406,0.67945,0.75608,0.43711,1.37784,0.89807,1.4893,0.0090892,0.0090892,0.0090892
71,643.764,0.95221,0.77182,1.15553,0.83769,0.6983,0.75851,0.42515,1.46557,0.92077,1.52845,0.009076,0.009076,0.009076
72,652.369,0.95007,0.76286,1.15238,0.88235,0.67288,0.75326,0.43343,1.46664,0.92002,1.53078,0.0090628,0.0090628,0.0090628
73,661.044,0.94652,0.75554,1.14973,0.8166,0.70575,0.75509,0.42729,1.42848,0.91553,1.50821,0.0090496,0.0090496,0.0090496
74,669.765,0.94373,0.75603,1.1522,0.85349,0.68503,0.75342,0.43158,1.42871,0.92402,1.48404,0.0090364,0.0090364,0.0090364
75,678.441,0.93684,0.75003,1.14937,0.86208,0.68752,0.75521,0.43618,1.41154,0.9187,1.49866,0.0090232,0.0090232,0.0090232
76,687.065,0.93745,0.74507,1.14603,0.89524,0.6736,0.7517,0.41791,1.50345,0.91878,1.61079,0.00901,0.00901,0.00901
77,696.738,0.94046,0.75108,1.14767,0.86092,0.70452,0.75694,0.44597,1.4259,0.92008,1.49478,0.0089968,0.0089968,0.0089968
78,705.452,0.93465,0.74348,1.13945,0.88344,0.68943,0.76215,0.41881,1.47925,0.90909,1.53701,0.0089836,0.0089836,0.0089836
79,715.122,0.93408,0.7456,1.13989,0.85392,0.71758,0.76244,0.44011,1.41156,0.89153,1.52118,0.0089704,0.0089704,0.0089704
80,723.722,0.93015,0.73922,1.13928,0.84982,0.68396,0.7473,0.41883,1.48395,0.95429,1.55384,0.0089572,0.0089572,0.0089572
81,732.42,0.92415,0.73292,1.14117,0.86229,0.70065,0.76735,0.43141,1.41551,0.90009,1.52501,0.008944,0.008944,0.008944
82,741.136,0.92414,0.72223,1.13369,0.90565,0.66395,0.75274,0.44171,1.3754,0.88778,1.48319,0.0089308,0.0089308,0.0089308
83,749.769,0.92361,0.72251,1.13332,0.86627,0.71547,0.76695,0.45396,1.38676,0.86169,1.49134,0.0089176,0.0089176,0.0089176
84,759.455,0.92497,0.72146,1.13604,0.87419,0.70819,0.76899,0.45438,1.38694,0.86489,1.50649,0.0089044,0.0089044,0.0089044
85,768.146,0.92204,0.72119,1.13667,0.8488,0.69569,0.75775,0.43615,1.42994,0.85795,1.50312,0.0088912,0.0088912,0.0088912
86,776.776,0.91377,0.71232,1.12888,0.87127,0.686,0.76217,0.44759,1.39535,0.89014,1.46887,0.008878,0.008878,0.008878
87,785.43,0.90804,0.70903,1.1238,0.85429,0.72296,0.77024,0.43887,1.47337,0.93117,1.55431,0.0088648,0.0088648,0.0088648
88,794.168,0.91444,0.71534,1.12651,0.86673,0.70566,0.76761,0.46944,1.36568,0.85811,1.48379,0.0088516,0.0088516,0.0088516
89,802.867,0.91132,0.70507,1.12365,0.8718,0.69091,0.7738,0.45821,1.37914,0.87786,1.45569,0.0088384,0.0088384,0.0088384
90,812.498,0.90939,0.70959,1.12269,0.91041,0.67732,0.76668,0.44642,1.42088,0.88864,1.49558,0.0088252,0.0088252,0.0088252
91,821.875,0.90498,0.70467,1.12458,0.87463,0.70263,0.77294,0.4533,1.39919,0.87468,1.48,0.008812,0.008812,0.008812
92,830.824,0.90462,0.69935,1.12204,0.86943,0.7241,0.77735,0.44708,1.42646,0.83819,1.4909,0.0087988,0.0087988,0.0087988
93,839.484,0.89981,0.69699,1.12056,0.85551,0.70986,0.77117,0.43923,1.45002,0.88158,1.52598,0.0087856,0.0087856,0.0087856
94,848.119,0.90614,0.70026,1.12372,0.86861,0.6912,0.76881,0.45876,1.37234,0.82913,1.48577,0.0087724,0.0087724,0.0087724
95,856.81,0.89762,0.6929,1.11488,0.91189,0.69005,0.77525,0.44685,1.43455,0.82927,1.56784,0.0087592,0.0087592,0.0087592
96,865.584,0.89566,0.69093,1.11605,0.88617,0.71702,0.7791,0.45134,1.38257,0.83117,1.50044,0.008746,0.008746,0.008746
97,874.295,0.89541,0.68742,1.11682,0.8529,0.71946,0.77847,0.45003,1.38534,0.81381,1.49196,0.0087328,0.0087328,0.0087328
98,882.932,0.89356,0.6866,1.11329,0.88403,0.70179,0.7755,0.4646,1.33441,0.86445,1.45998,0.0087196,0.0087196,0.0087196
99,891.618,0.88716,0.68686,1.11723,0.89913,0.6984,0.77327,0.46091,1.34458,0.82643,1.44633,0.0087064,0.0087064,0.0087064
100,900.222,0.88962,0.6853,1.11428,0.91712,0.68999,0.77927,0.47152,1.32078,0.82995,1.41656,0.0086932,0.0086932,0.0086932
101,908.877,0.88207,0.67597,1.10748,0.87945,0.71202,0.78275,0.45584,1.38027,0.83565,1.46279,0.00868,0.00868,0.00868
102,917.514,0.88161,0.67458,1.1111,0.88558,0.71099,0.7768,0.45244,1.36579,0.83857,1.47914,0.0086668,0.0086668,0.0086668
103,926.197,0.88042,0.67286,1.11232,0.92127,0.7076,0.78581,0.46141,1.38486,0.81202,1.49696,0.0086536,0.0086536,0.0086536
104,934.874,0.88325,0.67431,1.11155,0.8889,0.7221,0.77947,0.46304,1.35138,0.83828,1.4446,0.0086404,0.0086404,0.0086404
105,944.565,0.88332,0.67417,1.10498,0.87336,0.71606,0.77512,0.45867,1.39787,0.84309,1.48028,0.0086272,0.0086272,0.0086272
106,953.281,0.87966,0.67192,1.11283,0.8966,0.70167,0.78487,0.45669,1.40008,0.82733,1.47482,0.008614,0.008614,0.008614
107,961.962,0.87158,0.66023,1.10084,0.86778,0.7052,0.77263,0.45973,1.35963,0.82974,1.47151,0.0086008,0.0086008,0.0086008
108,970.653,0.8752,0.66905,1.1047,0.8685,0.71459,0.78159,0.46717,1.38608,0.81588,1.48688,0.0085876,0.0085876,0.0085876
109,979.328,0.87116,0.66189,1.10173,0.88737,0.72098,0.78708,0.46741,1.41887,0.83098,1.52724,0.0085744,0.0085744,0.0085744
110,987.984,0.87364,0.66213,1.09989,0.88102,0.7161,0.77875,0.45894,1.40365,0.84817,1.5179,0.0085612,0.0085612,0.0085612
111,997.537,0.86733,0.65366,1.09659,0.88456,0.72847,0.78246,0.45717,1.39463,0.81068,1.4829,0.008548,0.008548,0.008548
112,1006.32,0.86815,0.6507,1.09606,0.89718,0.70188,0.78239,0.46402,1.35892,0.77433,1.46122,0.0085348,0.0085348,0.0085348
113,1014.96,0.86667,0.65453,1.09551,0.89915,0.70419,0.78261,0.47808,1.32841,0.83617,1.45188,0.0085216,0.0085216,0.0085216
114,1023.65,0.86525,0.65392,1.09983,0.89609,0.71887,0.78736,0.46352,1.36383,0.82447,1.47228,0.0085084,0.0085084,0.0085084
115,1034.15,0.86022,0.64588,1.09097,0.89474,0.69338,0.7818,0.47239,1.35065,0.81508,1.46684,0.0084952,0.0084952,0.0084952
116,1042.82,0.86095,0.65256,1.09433,0.87307,0.71984,0.77461,0.47542,1.31165,0.82687,1.45316,0.008482,0.008482,0.008482
117,1051.54,0.86225,0.64834,1.09404,0.8932,0.72129,0.78555,0.4633,1.33264,0.79273,1.4378,0.0084688,0.0084688,0.0084688
118,1060.17,0.8599,0.64952,1.09526,0.86754,0.7358,0.78552,0.46438,1.3251,0.80041,1.47525,0.0084556,0.0084556,0.0084556
119,1068.85,0.86032,0.64678,1.08989,0.90272,0.70151,0.78729,0.47301,1.29129,0.79413,1.39652,0.0084424,0.0084424,0.0084424
120,1077.51,0.8617,0.64801,1.09417,0.87305,0.71604,0.78416,0.46591,1.31685,0.80896,1.42094,0.0084292,0.0084292,0.0084292
121,1086.16,0.86057,0.64684,1.09487,0.89162,0.72623,0.79292,0.47038,1.30479,0.77874,1.42341,0.008416,0.008416,0.008416
122,1094.83,0.85972,0.64577,1.09126,0.90309,0.7092,0.78271,0.47439,1.29704,0.78325,1.40134,0.0084028,0.0084028,0.0084028
123,1103.49,0.85148,0.63392,1.08634,0.87423,0.69896,0.78132,0.46964,1.35202,0.80677,1.45876,0.0083896,0.0083896,0.0083896
124,1112.12,0.85989,0.63841,1.09146,0.86811,0.71814,0.78839,0.47775,1.32875,0.80465,1.45135,0.0083764,0.0083764,0.0083764
125,1120.8,0.85268,0.63697,1.08952,0.88541,0.71357,0.77843,0.48498,1.32293,0.80725,1.44692,0.0083632,0.0083632,0.0083632
126,1129.89,0.84947,0.63094,1.0845,0.89477,0.7119,0.78823,0.47706,1.30249,0.79801,1.42142,0.00835,0.00835,0.00835
127,1139.21,0.84675,0.62638,1.08555,0.86331,0.72695,0.78219,0.4777,1.31254,0.78507,1.43745,0.0083368,0.0083368,0.0083368
128,1147.82,0.8471,0.62596,1.08261,0.89216,0.70959,0.78032,0.46469,1.37207,0.81646,1.47539,0.0083236,0.0083236,0.0083236
129,1156.47,0.8454,0.62453,1.08437,0.91812,0.70219,0.78672,0.47453,1.29622,0.79492,1.44361,0.0083104,0.0083104,0.0083104
130,1165.14,0.8478,0.6256,1.08135,0.87622,0.72101,0.78015,0.46724,1.33108,0.80075,1.43172,0.0082972,0.0082972,0.0082972
131,1173.79,0.84323,0.62591,1.08043,0.90713,0.69702,0.77972,0.47237,1.32644,0.78186,1.4248,0.008284,0.008284,0.008284
132,1182.44,0.83896,0.61922,1.07758,0.89769,0.71931,0.78375,0.47589,1.32007,0.7637,1.44869,0.0082708,0.0082708,0.0082708
133,1191.06,0.84106,0.62043,1.07941,0.91531,0.7077,0.78743,0.47472,1.30248,0.78991,1.42015,0.0082576,0.0082576,0.0082576
134,1199.73,0.83753,0.62215,1.07696,0.88002,0.72636,0.78879,0.47723,1.31109,0.78293,1.44193,0.0082444,0.0082444,0.0082444
135,1208.36,0.83646,0.61885,1.07543,0.90613,0.70879,0.78743,0.48444,1.31103,0.75992,1.43358,0.0082312,0.0082312,0.0082312
136,1216.96,0.83902,0.6179,1.07859,0.88559,0.72163,0.78968,0.4798,1.32926,0.76661,1.46478,0.008218,0.008218,0.008218
137,1226.6,0.83646,0.62133,1.07885,0.85911,0.72354,0.78532,0.48642,1.29478,0.76192,1.41716,0.0082048,0.0082048,0.0082048
138,1235.88,0.82946,0.61612,1.07437,0.88964,0.72991,0.79248,0.48265,1.30352,0.78801,1.44161,0.0081916,0.0081916,0.0081916
139,1246.64,0.83164,0.61281,1.07477,0.8763,0.72583,0.7895,0.4787,1.33412,0.77782,1.45776,0.0081784,0.0081784,0.0081784
140,1255.61,0.83191,0.60902,1.07494,0.88293,0.71899,0.78329,0.48139,1.30829,0.79173,1.41863,0.0081652,0.0081652,0.0081652
141,1265.22,0.83387,0.61333,1.07355,0.91709,0.7033,0.78991,0.47968,1.33391,0.78757,1.43587,0.008152,0.008152,0.008152
142,1273.95,0.8276,0.60639,1.07158,0.87623,0.72348,0.79663,0.48962,1.29766,0.76052,1.41973,0.0081388,0.0081388,0.0081388
143,1282.69,0.83216,0.61203,1.07287,0.87629,0.71107,0.78293,0.48178,1.32146,0.7954,1.43819,0.0081256,0.0081256,0.0081256
144,1291.34,0.83071,0.61061,1.07326,0.88015,0.70887,0.78567,0.47856,1.31649,0.79351,1.44991,0.0081124,0.0081124,0.0081124
145,1300.03,0.82369,0.60533,1.06888,0.89562,0.7267,0.79347,0.48751,1.34379,0.83066,1.47102,0.0080992,0.0080992,0.0080992
146,1308.94,0.82676,0.60701,1.07058,0.89203,0.71706,0.79184,0.47898,1.33875,0.78623,1.44223,0.008086,0.008086,0.008086
147,1317.52,0.82333,0.60333,1.06434,0.91545,0.70845,0.7829,0.47313,1.31431,0.77538,1.42972,0.0080728,0.0080728,0.0080728
148,1326.15,0.82302,0.59977,1.06765,0.89483,0.72609,0.79401,0.48245,1.32878,0.78841,1.45285,0.0080596,0.0080596,0.0080596
149,1334.91,0.824,0.59616,1.06403,0.89497,0.72429,0.78531,0.4895,1.26508,0.74456,1.40205,0.0080464,0.0080464,0.0080464
150,1343.61,0.818,0.6006,1.06849,0.89132,0.71359,0.78194,0.4796,1.30344,0.75155,1.42995,0.0080332,0.0080332,0.0080332
151,1352.17,0.81943,0.60192,1.06564,0.88632,0.73417,0.79252,0.48119,1.31976,0.74364,1.4259,0.00802,0.00802,0.00802
152,1360.8,0.81484,0.5941,1.06215,0.89096,0.7243,0.78719,0.48532,1.29888,0.75174,1.40488,0.0080068,0.0080068,0.0080068
153,1369.76,0.82275,0.59541,1.06385,0.84875,0.73994,0.78664,0.49532,1.25658,0.75063,1.39088,0.0079936,0.0079936,0.0079936
154,1379.13,0.81509,0.59054,1.0619,0.88702,0.72295,0.78781,0.49235,1.28188,0.76321,1.40909,0.0079804,0.0079804,0.0079804
155,1387.79,0.8199,0.59433,1.06285,0.88067,0.71914,0.7851,0.49193,1.26512,0.74409,1.4036,0.0079672,0.0079672,0.0079672
156,1396.44,0.81633,0.59267,1.06028,0.90297,0.71161,0.79726,0.4911,1.29559,0.72448,1.44196,0.007954,0.007954,0.007954
